,total_sqft,bath,balcony,price,site_location,bhk
3074,1140.0,2.0,2.0,65.0,Ghorpadi,2
3075,1400.0,2.0,3.0,78.0,Ghorpadi,2
3076,4500.0,5.0,2.0,300.0,Ghorpadi,4
3079,624.0,1.0,1.0,35.0,Ghorpadi,1
3080,1608.0,2.0,2.0,85.0,Ghorpadi,2
3081,1255.0,3.0,2.0,77.68,Ghorpadi,3
3082,1200.0,3.0,1.0,67.77,Ghorpadi,3
3083,1300.0,2.0,1.0,63.0,Ghorpadi,3
3087,1200.0,2.0,1.0,67.0,Ghorpadi,2
3088,1793.0,3.0,2.0,98.0,Ghorpadi,3
3089,1200.0,3.0,1.0,67.0,Ghorpadi,3
3090,1180.0,2.0,3.0,58.0,Ghorpadi,2
3093,1100.0,1.0,2.0,55.0,Ghorpadi,2
3099,1163.0,2.0,1.0,65.0,Ghorpadi,2
3101,1331.0,2.0,1.0,88.0,Ghorpadi,2
3103,1200.0,3.0,2.0,70.0,Ghorpadi,3
3104,2130.0,4.0,0.0,120.0,Ghorpadi,4
3105,1495.0,2.0,2.0,83.0,Ghorpadi,2
3107,1200.0,3.0,1.0,56.12,Ghorpadi,3
3109,1325.0,2.0,2.0,73.0,Ghorpadi,2
3110,1012.0,2.0,1.0,53.58,Ghorpadi,2
3111,800.0,1.0,0.0,39.99,Ghorpadi,1
3112,3855.0,4.0,3.0,220.0,Ghorpadi,4
3114,1100.0,2.0,1.0,55.0,Ghorpadi,2
3115,1350.0,4.0,1.0,90.0,Ghorpadi,4
3117,1384.0,2.0,2.0,76.18,Ghorpadi,3
3118,450.0,1.0,1.0,20.0,Ghorpadi,1
3119,1787.0,3.0,2.0,116.0,Ghorpadi,3
3121,3075.0,2.0,3.0,188.0,Ghorpadi,4
3123,933.0,1.0,1.0,61.0,Ghorpadi,1
3125,1060.0,2.0,2.0,52.0,Ghorpadi,2
3127,418.0,1.0,1.0,17.0,Ghorpadi,1
3133,1747.0,3.0,1.0,110.0,Ghorpadi,3
3134,960.0,2.0,2.0,48.0,Ghorpadi,2
3137,2500.0,8.0,3.0,95.0,Ghorpadi,7
3138,1150.0,2.0,1.0,57.0,Ghorpadi,2
3139,1835.0,3.0,3.0,89.0,Ghorpadi,3
3141,755.0,1.0,0.0,30.12,Ghorpadi,1
3142,1182.0,2.0,1.0,64.0,Ghorpadi,2
3143,1500.0,3.0,1.0,71.0,Ghorpadi,3
3146,1475.0,2.0,3.0,90.0,Gokhale Nagar,3
3147,1280.0,2.0,2.0,75.0,Gokhale Nagar,2
3148,1195.0,2.0,1.0,70.0,Gokhale Nagar,2
3154,1835.0,2.0,3.0,155.0,Gokhale Nagar,3
3155,1180.0,2.0,1.0,70.0,Gokhale Nagar,2
3157,3900.0,4.0,3.0,300.0,Gokhale Nagar,4
3158,1691.0,3.0,2.0,119.0,Gokhale Nagar,3
3159,1050.0,2.0,1.0,57.0,Gokhale Nagar,3
3160,3012.0,6.0,2.0,268.0,Gokhale Nagar,4
3162,2200.0,3.0,2.0,190.0,Gokhale Nagar,3
3164,1550.0,3.0,1.0,120.0,Gokhale Nagar,3
3165,1420.0,2.0,1.0,123.0,Gokhale Nagar,2
3166,1670.0,3.0,0.0,135.0,Gokhale Nagar,4
3167,800.0,1.0,0.0,52.0,Gokhale Nagar,1
3169,1665.0,3.0,3.0,110.0,Gokhale Nagar,3
3172,1127.0,2.0,1.0,68.0,Gokhale Nagar,2
3174,1725.0,3.0,2.0,130.0,Gokhale Nagar,3
3175,1200.0,2.0,2.0,75.0,Gokhale Nagar,2
3188,712.0,1.0,1.0,38.44,Gokhale Nagar,1
3190,1416.0,3.0,1.0,94.0,Gokhale Nagar,3
3192,840.0,2.0,2.0,50.0,Gokhale Nagar,1
3194,690.0,2.0,0.0,42.0,Gokhale Nagar,2
3196,1650.0,3.0,3.0,110.0,Gokhale Nagar,3
3202,1749.0,3.0,2.0,120.0,Gokhale Nagar,3
3203,2072.0,4.0,2.0,152.0,Gokhale Nagar,3
3204,1200.0,3.0,1.0,68.38,Gokhale Nagar,3
3205,1180.0,2.0,1.0,86.0,Gokhale Nagar,2
3206,1000.0,2.0,0.0,70.0,Gokhale Nagar,2
3207,1830.0,3.0,1.0,119.0,Gokhale Nagar,3
3209,1400.0,2.0,2.0,80.0,Gokhale Nagar,3
3212,1080.0,2.0,3.0,64.0,Gokhale Nagar,2
3213,682.0,1.0,1.0,36.23,Gokhale Nagar,1
3214,492.0,1.0,1.0,40.0,Gokhale Nagar,1
3215,1332.0,2.0,2.0,101.0,Gokhale Nagar,2
3216,551.0,1.0,1.0,30.0,Gokhale Nagar,1
3218,3170.0,4.0,3.0,250.0,Gokhale Nagar,4
3220,1050.0,2.0,2.0,41.0,Gokhale Nagar,1
3221,2400.0,3.0,2.0,220.0,Gokhale Nagar,3
3222,1705.0,3.0,1.0,91.0,Gokhale Nagar,3
3223,1026.0,2.0,1.0,60.55,Gokhale Nagar,2
3225,2289.0,3.0,3.0,180.0,Gokhale Nagar,3
3226,2041.0,3.0,3.0,138.0,Gokhale Nagar,3
3227,1200.0,3.0,1.0,80.0,Gokhale Nagar,3
3229,2500.0,4.0,3.0,225.0,Gokhale Nagar,4
3231,3150.0,5.0,1.0,212.0,Gokhale Nagar,4
3233,1200.0,2.0,0.0,82.0,Gokhale Nagar,2
3236,1625.0,3.0,3.0,92.0,Gokhale Nagar,3
3237,1660.0,3.0,2.0,104.0,Gokhale Nagar,3
3239,1200.0,4.0,2.0,100.0,Gokhale Nagar,4
3243,1735.0,3.0,2.0,97.0,Gokhale Nagar,3
3245,2038.5,3.0,0.0,122.0,Gokhale Nagar,3
3246,1420.0,3.0,2.0,90.0,Gokhale Nagar,3
3248,2475.0,4.0,0.0,186.0,Gultekdi,4
3251,1170.0,2.0,2.0,52.0,Gultekdi,2
3253,891.0,2.0,1.0,25.0,Gultekdi,2
3254,1185.0,2.0,2.0,42.6,Gultekdi,2
3255,1180.0,2.0,1.0,69.0,Gultekdi,2
3257,1050.0,2.0,1.0,67.0,Gultekdi,2
3259,1450.0,2.0,2.0,85.0,Gultekdi,3
3261,1000.0,2.0,1.0,28.88,Gultekdi,2
3263,3675.0,4.0,3.0,367.0,Gultekdi,4
3264,1238.0,2.0,1.0,67.0,Gultekdi,2
3265,1575.0,4.0,0.0,150.0,Gultekdi,5
3266,3035.0,5.0,0.0,200.0,Gultekdi,4
3267,1020.0,2.0,1.0,39.0,Gultekdi,2
3269,2250.0,3.0,1.0,195.0,Gultekdi,3
3270,1430.0,2.0,2.0,113.0,Gultekdi,2
3271,1234.0,2.0,1.0,61.0,Gultekdi,2
3272,1468.0,3.0,2.0,130.0,Gultekdi,2
3273,1050.0,2.0,3.0,41.0,Gultekdi,2
3274,1020.0,2.0,1.0,29.46,Gultekdi,2
3275,1397.0,3.0,2.0,104.0,Gultekdi,3
3276,888.0,2.0,1.0,34.0,Gultekdi,2
3277,927.0,2.0,2.0,37.0,Gultekdi,2
3278,1937.0,3.0,2.0,140.0,Gultekdi,3
3280,1180.0,2.0,2.0,36.5,Gultekdi,2
3281,1155.0,2.0,0.0,60.0,Gultekdi,3
3282,2600.0,3.0,1.0,237.0,Gultekdi,3
3283,3445.0,5.0,3.0,270.0,Gultekdi,4
3284,1080.0,2.0,2.0,35.0,Gultekdi,2
3285,3960.0,5.0,3.0,386.0,Gultekdi,4
3287,1257.0,2.0,1.0,69.0,Gultekdi,2
3288,1230.0,2.0,2.0,66.25,Gultekdi,2
3289,1134.0,2.0,1.0,45.36,Gultekdi,2
3290,1250.0,2.0,2.0,40.0,Gultekdi,2
3291,1733.0,2.0,3.0,85.0,Gultekdi,3
3292,1495.0,2.0,2.0,75.0,Gultekdi,3
3293,1385.0,2.0,3.0,65.0,Gultekdi,2
3294,1020.0,2.0,1.0,41.82,Gultekdi,2
3296,656.0,1.0,1.0,43.0,Gultekdi,1
3297,2648.0,5.0,0.0,251.5,Gultekdi,4
3298,1302.5,2.0,0.0,67.73,Gultekdi,2
3299,1628.0,2.0,2.0,68.0,Gultekdi,2
3301,2502.0,4.0,2.0,180.0,Gultekdi,4
3302,750.0,2.0,1.0,36.0,Gultekdi,2
3303,539.0,1.0,1.0,45.0,Gultekdi,1
3304,1639.0,3.0,3.0,120.0,Gultekdi,3
3305,1800.0,3.0,3.0,95.0,Gultekdi,3
3306,1115.0,2.0,2.0,43.0,Gultekdi,2
3307,1093.0,2.0,2.0,72.0,Gultekdi,2
3308,450.0,1.0,0.0,16.0,Gultekdi,1
3309,1650.0,3.0,2.0,85.0,Gultekdi,3
3310,1260.0,2.0,1.0,108.0,Gultekdi,2
3311,2501.0,3.0,3.0,138.0,Gultekdi,3
3312,1240.0,2.0,1.0,58.58,Gultekdi,2
3313,1000.0,2.0,2.0,43.0,Gultekdi,2
3314,1020.0,2.0,1.0,48.45,Gultekdi,2
3315,1345.0,2.0,2.0,108.0,Gultekdi,2
3317,1394.0,2.0,2.0,56.0,Gultekdi,2
3318,1077.0,2.0,1.0,50.0,Gultekdi,2
3319,1120.0,2.0,2.0,36.0,Gultekdi,2
3321,2266.0,3.0,2.0,207.0,Gultekdi,3
3322,1120.0,2.0,2.0,49.0,Gultekdi,2
3323,1010.0,2.0,1.0,40.4,Gultekdi,2
3324,600.0,1.0,0.0,27.0,Gultekdi,2
3325,4800.0,4.0,3.0,420.0,Gultekdi,4
3328,3700.0,4.0,2.0,325.0,Gultekdi,4
3329,1050.0,2.0,2.0,38.0,Gultekdi,2
3330,972.0,2.0,1.0,40.0,Gultekdi,2
3332,1050.0,2.0,1.0,51.66,Gultekdi,2
3333,1760.0,3.0,2.0,160.0,Gultekdi,3
3334,1839.0,3.0,3.0,160.0,Gultekdi,3
3335,2316.0,3.0,0.0,125.0,Gultekdi,3
3336,1250.0,2.0,2.0,65.0,Gultekdi,2
3337,1650.0,2.0,1.0,140.0,Gultekdi,4
3338,1200.0,2.0,3.0,43.0,Gultekdi,2
3339,1279.0,2.0,3.0,100.0,Gultekdi,2
3340,1200.0,2.0,2.0,78.0,Gultekdi,2
3341,1075.0,2.0,1.0,53.7,Gultekdi,2
3342,1960.0,3.0,2.0,165.0,Gultekdi,3
3343,1053.0,2.0,0.0,51.0,Gultekdi,2
3344,2275.0,4.0,2.0,187.0,Gultekdi,3
3345,1050.0,2.0,0.0,58.0,Gultekdi,2
3346,2200.0,4.0,1.0,150.0,Gultekdi,3
3347,1299.0,2.0,3.0,58.0,Gultekdi,2
3348,940.0,2.0,1.0,32.9,Gultekdi,2
3350,850.0,2.0,2.0,45.0,Gultekdi,2
3351,1200.0,4.0,1.0,110.0,Gultekdi,4
3352,1730.0,3.0,2.0,175.0,Gultekdi,3
3353,450.0,1.0,1.0,20.0,Gultekdi,1
3354,1367.0,2.0,0.0,80.0,Gultekdi,2
3355,1232.0,2.0,1.0,94.28,Gultekdi,2
3357,945.0,2.0,1.0,54.0,Guruwar peth,2
3360,1760.0,3.0,2.0,88.0,Guruwar peth,3
3361,700.0,1.0,0.0,41.0,Guruwar peth,1
3363,1580.0,3.0,3.0,76.0,Guruwar peth,3
3364,1779.0,3.0,2.0,112.0,Guruwar peth,3
3366,2400.0,6.0,3.0,125.0,Guruwar peth,8
3368,1565.0,3.0,2.0,88.5,Guruwar peth,3
3369,1519.0,3.0,1.0,93.0,Guruwar peth,3
3370,340.0,1.0,1.0,10.0,Guruwar peth,1
3371,1418.0,2.0,2.0,95.0,Guruwar peth,2
3372,1210.0,2.0,1.0,58.0,Guruwar peth,3
3373,1470.0,2.0,1.0,90.0,Guruwar peth,3
3374,2400.0,7.0,2.0,110.0,Guruwar peth,6
3376,1533.0,3.0,2.0,85.0,Guruwar peth,3
3377,1590.0,2.0,2.0,125.0,Guruwar peth,3
3378,1900.0,3.0,3.0,160.0,Guruwar peth,3
3379,1069.0,3.0,2.0,65.4,Guruwar peth,3
3380,1200.0,3.0,1.0,90.0,Guruwar peth,3
3382,2430.0,4.0,3.0,180.0,Guruwar peth,3
3383,1340.0,2.0,2.0,64.31,Guruwar peth,3
3384,1555.0,2.0,1.0,82.0,Guruwar peth,3
3391,1574.0,3.0,1.0,93.34,Guruwar peth,3
3393,1725.0,3.0,2.0,85.0,Guruwar peth,3
3395,1400.0,2.0,2.0,80.0,Guruwar peth,2
3396,1200.0,2.0,1.0,68.0,Guruwar peth,3
3400,780.0,1.0,1.0,55.0,Guruwar peth,1
3402,1221.0,3.0,3.0,72.0,Guruwar peth,3
3403,1575.0,2.0,2.0,90.0,Guruwar peth,2
3408,1200.0,1.0,2.0,95.0,Guruwar peth,2
3409,583.0,1.0,1.0,26.9,Guruwar peth,1
3412,1200.0,4.0,1.0,85.0,Guruwar peth,4
3413,1870.0,3.0,2.0,138.0,Guruwar peth,3
3415,1680.0,4.0,3.0,95.0,Guruwar peth,3
3418,834.0,1.0,1.0,62.0,Guruwar peth,1
3419,1108.0,2.0,1.0,74.23,Guruwar peth,2
3420,381.0,1.0,0.0,28.0,Guruwar peth,1
3421,1636.0,3.0,2.0,92.0,Guruwar peth,3
3422,1565.0,3.0,2.0,98.91,Guruwar peth,3
3424,1880.0,3.0,3.0,120.0,Guruwar peth,3
3425,1800.0,3.0,3.0,85.0,Guruwar peth,3
3426,1450.0,2.0,1.0,85.0,Guruwar peth,3
3427,672.0,1.0,1.0,27.0,Guruwar peth,1
3429,660.0,1.0,1.0,23.0,Guruwar peth,1
3432,1650.0,3.0,2.0,85.5,Guruwar peth,3
3434,1200.0,2.0,1.0,75.0,Guruwar peth,2
3435,1012.0,2.0,2.0,59.0,Guruwar peth,2
3436,1700.0,3.0,2.0,126.0,Guruwar peth,3
3439,1252.0,3.0,3.0,70.0,Guruwar peth,3
3440,1691.0,3.0,2.0,93.01,Guruwar peth,3
3442,1460.0,3.0,3.0,76.0,Guruwar peth,3
3443,1715.0,3.0,3.0,112.0,Guruwar peth,3
3444,1660.0,3.0,2.0,131.0,Guruwar peth,3
3445,4000.0,8.0,1.0,150.0,Guruwar peth,7
3454,2569.0,5.0,3.0,180.0,Guruwar peth,4
3455,1400.0,2.0,3.0,90.0,Guruwar peth,2
3456,3200.0,5.0,3.0,309.0,Guruwar peth,4
3457,1419.0,3.0,2.0,85.0,Guruwar peth,3
3459,1607.0,2.0,2.0,112.0,Guruwar peth,3
3460,953.0,2.0,1.0,90.0,Guruwar peth,2
3463,1392.0,2.0,1.0,110.0,Guruwar peth,2
3465,1855.0,3.0,3.0,96.0,Guruwar peth,3
3466,1684.0,3.0,2.0,86.0,Guruwar peth,3
3470,1760.0,2.0,2.0,123.0,Hadapsar,3
3471,1500.0,2.0,1.0,78.0,Hadapsar,2
3472,1385.0,2.0,1.0,83.09,Hadapsar,2
3473,1125.0,2.0,2.0,62.0,Hadapsar,2
3474,1246.0,2.0,1.0,67.0,Hadapsar,2
3476,1092.0,2.0,1.0,98.5,Hadapsar,3
3478,1070.0,2.0,1.0,42.79,Hadapsar,2
3479,1200.0,2.0,2.0,35.0,Hadapsar,2
3480,1190.0,2.0,3.0,57.0,Hadapsar,2
3482,2000.0,3.0,1.0,166.0,Hadapsar,4
3484,1232.0,2.0,2.0,89.0,Hadapsar,2
3485,1025.0,2.0,1.0,29.6,Hadapsar,2
3486,1035.0,2.0,1.0,45.0,Hadapsar,2
3487,1000.0,1.0,1.0,55.0,Hadapsar,2
3489,1720.0,3.0,1.0,134.0,Hadapsar,3
3490,1168.0,2.0,1.0,61.0,Hadapsar,2
3491,1050.0,2.0,1.0,36.75,Hadapsar,2
3493,1900.0,3.0,3.0,123.0,Hadapsar,3
3494,1804.0,3.0,2.0,121.0,Hadapsar,3
3495,2002.0,3.0,2.0,112.0,Hadapsar,3
3496,1170.0,2.0,2.0,46.79,Hadapsar,2
3497,1000.0,2.0,2.0,30.0,Hadapsar,2
3498,532.0,1.0,1.0,22.49,Hadapsar,1
3499,923.0,1.0,1.0,45.69,Hadapsar,1
3500,1080.0,2.0,2.0,39.0,Hadapsar,2
3501,965.0,1.0,1.0,32.0,Hadapsar,1
3503,700.0,2.0,1.0,40.0,Hadapsar,2
3505,1110.0,2.0,2.0,33.0,Hadapsar,2
3506,1200.0,2.0,1.0,45.0,Hadapsar,2
3508,1220.0,2.0,1.0,80.0,Hadapsar,2
3509,1494.0,2.0,2.0,94.55,Hadapsar,3
3511,1041.0,2.0,1.0,36.44,Hadapsar,2
3512,2017.0,2.0,2.0,125.0,Hadapsar,3
3515,881.0,2.0,1.0,48.06,Hadapsar,2
3516,900.0,2.0,0.0,55.0,Hadapsar,2
3517,3317.5,5.0,0.0,268.5,Hadapsar,4
3518,1680.0,3.0,2.0,125.0,Hadapsar,3
3519,1165.0,2.0,1.0,43.0,Hadapsar,2
3521,900.0,2.0,1.0,27.0,Hadapsar,2
3522,1590.0,3.0,3.0,131.0,Hadapsar,3
3523,2400.0,3.0,3.0,120.0,Hadapsar,3
3524,1232.0,2.0,1.0,87.0,Hadapsar,2
3525,1200.0,2.0,2.0,60.0,Hadapsar,2
3526,1171.0,2.0,2.0,72.0,Hadapsar,2
3527,5000.0,6.0,1.0,360.0,Hadapsar,5
3530,1730.0,3.0,2.0,115.0,Hadapsar,3
3531,1195.0,2.0,2.0,73.0,Hadapsar,2
3532,1820.0,3.0,2.0,89.0,Hadapsar,3
3533,1350.0,2.0,2.0,45.0,Hadapsar,2
3534,1150.0,2.0,2.0,45.0,Hadapsar,2
3535,527.0,1.0,0.0,35.0,Hadapsar,1
3536,1280.0,3.0,0.0,87.0,Hadapsar,3
3537,1798.0,3.0,1.0,110.0,Hadapsar,3
3538,1165.0,2.0,1.0,85.0,Hadapsar,2
3540,1270.0,2.0,1.0,95.0,Hadapsar,2
3541,1850.0,3.0,2.0,120.0,Hadapsar,3
3542,1030.0,2.0,2.0,44.0,Hadapsar,2
3543,1192.0,2.0,2.0,53.5,Hadapsar,2
3544,900.0,2.0,2.0,27.98,Hadapsar,2
3545,1890.0,4.0,3.0,125.0,Hadapsar,3
3546,1221.0,3.0,2.0,65.0,Hadapsar,3
3547,2119.0,4.0,3.0,111.0,Hadapsar,4
3548,1240.0,2.0,2.0,55.0,Hadapsar,2
3549,1525.0,2.0,2.0,91.48,Hadapsar,3
3550,1072.0,2.0,2.0,45.0,Hadapsar,2
3551,1134.0,2.0,2.0,55.0,Hadapsar,2
3552,488.0,1.0,1.0,20.0,Hadapsar,1
3553,1080.0,2.0,1.0,38.0,Hadapsar,2
3554,3565.0,4.0,0.0,218.0,Hadapsar,4
3555,1150.0,2.0,1.0,39.0,Hadapsar,2
3556,1068.0,2.0,1.0,43.0,Hadapsar,2
3557,1120.0,2.0,1.0,51.0,Hadapsar,2
3558,1200.0,3.0,0.0,78.0,Hadapsar,2
3559,900.0,2.0,1.0,27.0,Hadapsar,2
3561,1195.0,2.0,2.0,100.0,Hadapsar,2
3563,980.0,2.0,1.0,51.0,Hadapsar,2
3564,900.0,2.0,1.0,46.29,Hadapsar,2
3565,1457.0,2.0,3.0,60.0,Hadapsar,2
3566,1382.0,2.0,2.0,84.5,Hadapsar,2
3568,1938.0,3.0,3.0,105.0,Hadapsar,3
3573,1355.0,2.0,1.0,73.0,Hadapsar,2
3575,1128.0,2.0,1.0,65.0,Hadapsar Industrial Estate,2
3576,3000.0,5.0,2.0,260.0,Hadapsar Industrial Estate,4
3577,1385.0,2.0,3.0,80.0,Hadapsar Industrial Estate,2
3578,665.0,1.0,1.0,36.85,Hadapsar Industrial Estate,1
3580,2842.0,3.0,2.0,162.0,Hadapsar Industrial Estate,3
3581,1150.0,2.0,3.0,72.2,Hadapsar Industrial Estate,2
3582,1050.0,2.0,2.0,53.5,Hadapsar Industrial Estate,2
3583,1100.0,2.0,2.0,50.0,Hadapsar Industrial Estate,2
3585,1140.0,2.0,2.0,43.0,Hadapsar Industrial Estate,2
3586,1200.0,2.0,0.0,80.0,Hadapsar Industrial Estate,2
3587,1205.0,2.0,1.0,75.0,Hadapsar Industrial Estate,2
3588,1306.0,2.0,1.0,55.91,Hadapsar Industrial Estate,2
3589,1100.0,2.0,1.0,75.0,Hadapsar Industrial Estate,2
3590,1655.0,2.0,1.0,97.65,Hadapsar Industrial Estate,2
3591,4000.0,5.0,1.0,280.0,Hadapsar Industrial Estate,4
3592,1084.0,2.0,3.0,55.0,Hadapsar Industrial Estate,2
3593,995.0,2.0,0.0,46.0,Hadapsar Industrial Estate,2
3594,1150.0,2.0,0.0,55.0,Hadapsar Industrial Estate,2
3595,1596.0,3.0,0.0,95.0,Hadapsar Industrial Estate,3
3596,3250.0,4.0,1.0,180.0,Hadapsar Industrial Estate,4
3597,1060.0,3.0,1.0,62.0,Hadapsar Industrial Estate,3
3598,1350.0,2.0,2.0,80.99,Hadapsar Industrial Estate,3
3599,1550.0,3.0,2.0,83.0,Hadapsar Industrial Estate,3
3600,2360.0,4.0,2.0,150.0,Hadapsar Industrial Estate,4
3601,4200.0,1.0,2.0,160.0,Hadapsar Industrial Estate,2
3602,1150.0,2.0,3.0,48.0,Hadapsar Industrial Estate,2
3603,1850.0,6.0,3.0,150.0,Hadapsar Industrial Estate,6
3604,1110.0,2.0,2.0,43.0,Hadapsar Industrial Estate,2
3605,1445.0,2.0,1.0,105.0,Hadapsar Industrial Estate,3
3607,2550.0,4.0,2.0,149.0,Hadapsar Industrial Estate,4
3609,1225.0,2.0,2.0,47.0,Hadapsar Industrial Estate,2
3610,1180.0,2.0,2.0,74.0,Hadapsar Industrial Estate,2
3611,695.0,1.0,1.0,25.0,Hadapsar Industrial Estate,2
3612,1200.0,2.0,1.0,49.0,Hadapsar Industrial Estate,2
3613,1300.0,2.0,2.0,50.0,Hadapsar Industrial Estate,2
3615,827.0,2.0,1.0,45.0,Hadapsar Industrial Estate,2
3616,1115.0,2.0,2.0,50.0,Hadapsar Industrial Estate,2
3617,644.0,1.0,1.0,40.0,Hadapsar Industrial Estate,1
3618,2400.0,2.0,1.0,152.0,Hadapsar Industrial Estate,3
3619,1200.0,2.0,2.0,79.55,Hadapsar Industrial Estate,2
3621,1027.0,2.0,1.0,68.62,Hadapsar Industrial Estate,2
3622,1240.0,2.0,3.0,45.0,Hadapsar Industrial Estate,2
3625,2002.0,3.0,2.0,120.0,Hadapsar Industrial Estate,3
3627,4408.0,4.0,2.0,344.0,Hadapsar Industrial Estate,4
3628,2008.0,3.0,2.0,170.0,Hadapsar Industrial Estate,3
3629,1100.0,2.0,1.0,44.55,Hadapsar Industrial Estate,2
3630,1693.0,3.0,2.0,125.0,Hadapsar Industrial Estate,3
3631,865.0,2.0,0.0,40.0,Hadapsar Industrial Estate,2
3635,1756.0,3.0,2.0,134.0,Hadapsar Industrial Estate,3
3636,1259.0,2.0,2.0,69.45,Hadapsar Industrial Estate,2
3637,1100.0,2.0,1.0,61.0,Hadapsar Industrial Estate,2
3641,795.0,2.0,1.0,32.54,Hadapsar Industrial Estate,2
3642,1415.0,2.0,1.0,74.0,Hadapsar Industrial Estate,3
3643,1245.0,2.0,1.0,55.0,Hadapsar Industrial Estate,2
3645,1069.0,2.0,2.0,55.0,Hadapsar Industrial Estate,2
3646,1065.0,2.0,1.0,58.0,Hadapsar Industrial Estate,2
3649,630.0,1.0,1.0,33.7,Hadapsar Industrial Estate,1
3650,1230.0,2.0,1.0,80.0,Hadapsar Industrial Estate,2
3651,1100.0,2.0,1.0,60.0,Hadapsar Industrial Estate,2
3652,1170.0,2.0,2.0,85.0,Hadapsar Industrial Estate,2
3653,1184.0,2.0,1.0,62.0,Hadapsar Industrial Estate,2
3654,860.0,1.0,2.0,31.0,Hadapsar Industrial Estate,2
3655,1012.0,2.0,1.0,44.0,Hadapsar Industrial Estate,2
3658,1183.0,2.0,1.0,79.54,Hadapsar Industrial Estate,2
3660,1195.0,2.0,0.0,53.105,Hadapsar Industrial Estate,2
3661,1050.0,2.0,1.0,42.0,Hadapsar Industrial Estate,2
3662,1507.0,3.0,1.0,80.0,Hadapsar Industrial Estate,3
3663,966.0,2.0,1.0,58.0,Hadapsar Industrial Estate,2
3664,1080.0,2.0,2.0,38.0,Hadapsar Industrial Estate,2
3665,1000.0,1.0,1.0,65.0,Hadapsar Industrial Estate,2
3666,936.0,2.0,1.0,45.0,Hadapsar Industrial Estate,2
3667,2051.0,3.0,2.0,170.0,Hadapsar Industrial Estate,3
3668,1020.0,2.0,2.0,52.0,Hadapsar Industrial Estate,2
3670,2089.0,3.0,2.0,148.0,Hadapsar Industrial Estate,3
3672,1691.0,3.0,2.0,119.0,Hadapsar Industrial Estate,3
3675,1425.0,2.0,1.0,94.0,Hadapsar Industrial Estate,2
3676,1919.0,3.0,2.0,117.0,Hadapsar Industrial Estate,3
3677,1870.0,3.0,3.0,110.0,Hingne Khurd,3
3678,1080.0,2.0,2.0,72.0,Hingne Khurd,2
3679,1000.0,2.0,1.0,55.0,Hingne Khurd,2
3680,2264.0,3.0,1.0,159.0,Hingne Khurd,3
3681,1056.0,2.0,1.0,61.0,Hingne Khurd,2
3682,1000.0,1.0,1.0,70.0,Hingne Khurd,1
3683,1175.0,2.0,1.0,73.5,Hingne Khurd,2
3684,3335.0,5.0,2.0,300.0,Hingne Khurd,4
3686,1146.0,2.0,1.0,70.0,Hingne Khurd,2
3687,1125.0,2.0,2.0,40.0,Hingne Khurd,2
3688,1194.0,2.0,2.0,47.0,Hingne Khurd,2
3689,654.0,1.0,1.0,38.4,Hingne Khurd,1
3691,900.0,2.0,1.0,45.0,Hingne Khurd,2
3693,1160.0,2.0,1.0,52.0,Hingne Khurd,2
3694,1197.0,2.0,1.0,47.8,Hingne Khurd,2
3695,1185.0,2.0,2.0,75.84,Hingne Khurd,2
3696,1195.0,2.0,2.0,100.0,Hingne Khurd,2
3697,1455.0,3.0,2.0,73.31,Hingne Khurd,3
3698,1155.0,2.0,2.0,40.42,Hingne Khurd,2
3700,1060.0,2.0,2.0,45.0,Hingne Khurd,2
3702,1075.0,2.0,2.0,60.0,Hingne Khurd,2
3703,970.0,2.0,1.0,35.0,Hingne Khurd,2
3704,1175.0,2.0,1.0,47.0,Hingne Khurd,2
3705,1230.0,2.0,1.0,76.0,Hingne Khurd,2
3706,700.0,1.0,1.0,35.0,Hingne Khurd,1
3707,1175.0,2.0,2.0,75.0,Hingne Khurd,2
3708,1205.0,2.0,2.0,60.0,Hingne Khurd,2
3709,1030.0,2.0,1.0,77.25,Hingne Khurd,2
3710,1112.0,2.0,1.0,88.0,Hingne Khurd,2
3711,1125.0,2.0,1.0,65.0,Hingne Khurd,2
3712,715.0,1.0,1.0,45.0,Hingne Khurd,1
3714,950.0,2.0,1.0,40.0,Hingne Khurd,2
3716,1255.0,2.0,3.0,66.0,Hingne Khurd,2
3718,1397.0,3.0,3.0,105.0,Hingne Khurd,3
3719,1280.0,2.0,1.0,48.0,Hingne Khurd,2
3724,1160.0,2.0,2.0,42.0,Hingne Khurd,2
3725,700.0,1.0,1.0,32.0,Hingne Khurd,2
3726,654.0,1.0,1.0,22.0,Hingne Khurd,1
3727,1507.0,2.0,3.0,95.0,Hingne Khurd,3
3728,2856.0,5.0,0.0,154.5,Hingne Khurd,4
3729,1464.0,2.0,2.0,56.0,Hingne Khurd,2
3730,982.0,2.0,1.0,37.0,Hingne Khurd,2
3731,1700.0,3.0,3.0,108.0,Hingne Khurd,3
3732,1933.0,3.0,2.0,98.0,Hingne Khurd,3
3735,2210.0,3.0,2.0,156.0,Hingne Khurd,3
3736,1200.0,2.0,2.0,54.0,Hingne Khurd,2
3737,935.0,2.0,1.0,35.53,Hingne Khurd,2
3738,2264.0,3.0,2.0,168.0,Hingne Khurd,3
3739,3200.0,3.0,0.0,260.0,Hingne Khurd,3
3740,1250.0,2.0,1.0,67.0,Hingne Khurd,2
3741,1175.0,2.0,3.0,49.0,Hingne Khurd,2
